# artifact=p124-s8-final-recon-c3-2308-ledger-20260719.tsv
# inputs=/tmp/c_m.txt,/tmp/c_v3.txt,/tmp/p92_ckpt_dump_v3.txt,/tmp/p125_audit.out
# total_deleted_cert=2308 unique_lost_terminal=358 expected=2308/358
# deleted_cert_by_old_terminal_class type1=44 type2=1417 type3=847
# unique_lost_terminal_by_old_class type1=8 type2=220 type3=130
# semantic_reason_rows S8_P1_TREND_TYPE1_REQUIRED=2264 S8_P3_TREND_OWNER_B_GATE_INFERRED=44
# turn_class_deleted ExecEvidenceOnly=1107 NestedConfirmed=1166 XiaozhuandaCandidate=35
# terminal_multiplicity 2:1 3:21 4:33 5:59 6:80 7:61 8:19 9:83 10:1
# invariants map_missing=0 nontrend=0 cert_turn_pair_bad=0
# authority_gap=main_repo_missing_requested_rulings_and_p124_source; type1_drop_owner_reason_is_inferred_because_p125_owner_readback_was_not_done
v3_cert_line	v3_turn_line	p125_line	caliber	exec	top	side	bucket	kinds	judge_at	ids	terminal_key	terminal_kind	old_terminal_class	old_terminal_bits	turn_class	confirmed_vec	semantic_reason_code	reason_strength	authority_status
72538	72539	72	A	1	3	Long	mixed	Trend,Consolidation,Trend	4611433,1384714,1368840	3:4611356:1351572-4611356|2:1357679:1357412-1357679|1:1368733:1367162-1368733	1:1368733:1367162-1368733	Trend	type3	001000	ExecEvidenceOnly	011	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72540	72541	73	A	1	3	Long	mixed	Trend,Consolidation,Trend	4611433,1389890,1385998	3:4611356:1351572-4611356|2:1384928:1384688-1384928|1:1385949:1382602-1385949	1:1385949:1382602-1385949	Trend	type3	001000	ExecEvidenceOnly	001	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72544	72545	75	A	1	3	Long	trend	Trend,Trend,Trend	4611433,1401985,1398429	3:4611356:1351572-4611356|2:1390041:1387783-1390041|1:1394202:1390066-1394202	1:1394202:1390066-1394202	Trend	type3	001000	ExecEvidenceOnly	011	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72546	72547	76	A	1	3	Long	mixed	Consolidation,Consolidation,Trend	1560148,1468328,1475874	3:1478442:1472432-1478442|2:1457173:1456880-1457173|1:1475657:1462820-1475657	1:1475657:1462820-1475657	Trend	type3	001000	NestedConfirmed	101	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72548	72549	77	A	1	3	Long	mixed	Consolidation,Consolidation,Trend	1560148,1479575,1480920	3:1478442:1472432-1478442|2:1469464:1468963-1469464|1:1480876:1476085-1480876	1:1480876:1476085-1480876	Trend	type3	001000	NestedConfirmed	101	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72550	72551	79	A	1	3	Long	mixed	Consolidation,Consolidation,Trend	1620037,1600116,1599385	3:1581350:1576143-1581350|2:1575325:1574882-1575325|1:1599360:1596890-1599360	1:1599360:1596890-1599360	Trend	type2	010000	NestedConfirmed	101	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72552	72553	86	A	1	3	Long	mixed	Consolidation,Consolidation,Trend	1945870,1904933,1890250	3:1887937:1881620-1887937|2:1881966:1881620-1881966|1:1887327:1884654-1887327	1:1887327:1884654-1887327	Trend	type2	010000	ExecEvidenceOnly	001	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72554	72555	87	A	1	3	Long	mixed	Consolidation,Consolidation,Trend	1945870,1926477,1919453	3:1887937:1881620-1887937|2:1918604:1918203-1918604|1:1919313:1917642-1919313	1:1919313:1917642-1919313	Trend	type3	001000	ExecEvidenceOnly	011	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72556	72557	88	A	1	3	Long	mixed	Consolidation,Consolidation,Trend	1945870,1926477,1921335	3:1887937:1881620-1887937|2:1918604:1918203-1918604|1:1921268:1919489-1921268	1:1921268:1919489-1921268	Trend	type3	001000	ExecEvidenceOnly	011	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72558	72559	89	A	1	3	Long	mixed	Consolidation,Trend,Trend	1945870,4613496,1928978	3:1887937:1881620-1887937|2:4613433:1923232-4613433|1:1928690:1922320-1928690	1:1928690:1922320-1928690	Trend	type3	001000	ExecEvidenceOnly	001	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72560	72561	92	A	1	3	Long	mixed	Consolidation,Trend,Trend	2107389,1996345,1979711	3:1979236:1973870-1979236|2:1973211:1967243-1973211|1:1979302:1977789-1979302	1:1979302:1977789-1979302	Trend	type3	001000	NestedConfirmed	111	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72564	72565	94	A	1	3	Long	mixed	Consolidation,Trend,Trend	2107389,2055557,2038016	3:1979236:1973870-1979236|2:2054980:2015512-2054980|1:2037965:2036114-2037965	1:2037965:2036114-2037965	Trend	type3	001000	NestedConfirmed	111	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72566	72567	95	A	1	3	Long	mixed	Consolidation,Trend,Trend	2107389,2055557,2046488	3:1979236:1973870-1979236|2:2054980:2015512-2054980|1:2046353:2038669-2046353	1:2046353:2038669-2046353	Trend	type3	001000	NestedConfirmed	111	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72568	72569	96	A	1	3	Long	mixed	Consolidation,Trend,Trend	2107389,4613496,2052664	3:1979236:1973870-1979236|2:4613433:2051261-4613433|1:2050169:2049148-2050169	1:2050169:2049148-2050169	Trend	type2	010000	NestedConfirmed	101	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72572	72573	99	A	1	3	Long	mixed	Consolidation,Consolidation,Trend	2204056,2116070,2099473	3:2128084:2127203-2128084|2:2096390:2095981-2096390|1:2096311:2095063-2096311	1:2096311:2095063-2096311	Trend	type2	010000	NestedConfirmed	101	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72574	72575	100	A	1	3	Long	mixed	Consolidation,Trend,Trend	2204056,4613496,2147269	3:2128084:2127203-2128084|2:4613433:2147186-4613433|1:2147122:2146071-2147122	1:2147122:2146071-2147122	Trend	type2	010000	NestedConfirmed	101	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72578	72579	102	A	1	3	Long	mixed	Consolidation,Consolidation,Trend	2285454,2257601,2301534	3:2231955:2229328-2231955|2:2247034:2246747-2247034|1:2301359:2252993-2301359	1:2301359:2252993-2301359	Trend	type3	001000	NestedConfirmed	101	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72580	72581	105	A	1	3	Long	mixed	Trend,Consolidation,Trend	4611433,2343987,2340810	3:4611356:2329816-4611356|2:2339433:2338685-2339433|1:2340725:2335988-2340725	1:2340725:2335988-2340725	Trend	type2	010000	ExecEvidenceOnly	001	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72584	72585	107	A	1	3	Long	trend	Trend,Trend,Trend	4611433,2404192,2389510	3:4611356:2373013-4611356|2:2385323:2383788-2385323|1:2382706:2382051-2382706	1:2382706:2382051-2382706	Trend	type2	010000	ExecEvidenceOnly	011	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72588	72589	109	A	1	3	Long	mixed	Consolidation,Trend,Trend	2493062,4613496,2459486	3:2440097:2437167-2440097|2:4613433:2438872-4613433|1:2459438:2446964-2459438	1:2459438:2446964-2459438	Trend	type2	010000	ExecEvidenceOnly	001	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72590	72591	110	A	1	3	Long	trend	Trend,Trend,Trend	2534214,2508683,2490801	3:2527388:2485303-2527388|2:2481540:2479916-2481540|1:2490535:2487458-2490535	1:2490535:2487458-2490535	Trend	type2	010000	NestedConfirmed	111	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72592	72593	111	A	1	3	Long	mixed	Trend,Consolidation,Trend	2534214,2520936,2513729	3:2527388:2485303-2527388|2:2511070:2510734-2511070|1:2513652:2511227-2513652	1:2513652:2511227-2513652	Trend	type3	001000	NestedConfirmed	111	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72600	72601	117	A	1	3	Long	mixed	Consolidation,Consolidation,Trend	2736940,2712085,2672869	3:2673911:2672507-2673911|2:2660901:2660648-2660901|1:2672592:2668906-2672592	1:2672592:2668906-2672592	Trend	type2	010000	NestedConfirmed	111	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72602	72603	118	A	1	3	Long	mixed	Consolidation,Consolidation,Trend	2736940,2712085,2699703	3:2673911:2672507-2673911|2:2660901:2660648-2660901|1:2699551:2695623-2699551	1:2699551:2695623-2699551	Trend	type3	001000	NestedConfirmed	111	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72608	72609	122	A	1	3	Long	trend	Trend,Trend,Trend	2841121,4613496,2760939	3:2760271:2747470-2760271|2:4613433:2744383-4613433|1:2760876:2743192-2760876	1:2760876:2743192-2760876	Trend	type2	010000	NestedConfirmed	101	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72610	72611	123	A	1	3	Long	trend	Trend,Trend,Trend	2841121,4613496,2759246	3:2760271:2747470-2760271|2:4613433:2744383-4613433|1:2759079:2750201-2759079	1:2759079:2750201-2759079	Trend	type3	001000	NestedConfirmed	101	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72612	72613	125	A	1	3	Long	mixed	Trend,Consolidation,Trend	2841121,2816832,2796219	3:2760271:2747470-2760271|2:2796607:2796467-2796607|1:2794886:2794696-2794886	1:2794886:2794696-2794886	Trend	type2	010000	NestedConfirmed	111	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72614	72615	126	A	1	3	Long	mixed	Trend,Consolidation,Trend	2841121,2816832,2804644	3:2760271:2747470-2760271|2:2796607:2796467-2796607|1:2804518:2803433-2804518	1:2804518:2803433-2804518	Trend	type2	010000	NestedConfirmed	111	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72616	72617	127	A	1	3	Long	mixed	Consolidation,Consolidation,Trend	2934449,2901189,2893094	3:2902724:2901743-2902724|2:2892431:2891950-2892431|1:2893058:2890015-2893058	1:2893058:2890015-2893058	Trend	type2	010000	NestedConfirmed	101	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72618	72619	129	A	1	3	Long	trend	Trend,Trend,Trend	4611433,4613496,3006488	3:4611356:2986397-4611356|2:4613433:3003259-4613433|1:3001588:3001146-3001588	1:3001588:3001146-3001588	Trend	type2	010000	ExecEvidenceOnly	001	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72620	72621	130	A	1	3	Long	mixed	Trend,Consolidation,Trend	4611433,3014302,3025535	3:4611356:2986397-4611356|2:3004809:3003907-3004809|1:3025439:3007152-3025439	1:3025439:3007152-3025439	Trend	type2	010000	ExecEvidenceOnly	001	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72624	72625	132	A	1	3	Long	trend	Trend,Trend,Trend	4611433,4613496,3123624	3:4611356:3117518-4611356|2:4613433:3113284-4613433|1:3123468:3112678-3123468	1:3123468:3112678-3123468	Trend	type3	001000	ExecEvidenceOnly	001	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72628	72629	135	A	1	3	Long	mixed	Consolidation,Trend,Trend	3441135,4613496,3336010	3:3336809:3333828-3336809|2:4613433:3316275-4613433|1:3335503:3333681-3335503	1:3335503:3333681-3335503	Trend	type3	001000	ExecEvidenceOnly	001	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72630	72631	138	A	1	3	Long	mixed	Consolidation,Consolidation,Trend	3551569,3480747,3476429	3:3455968:3452270-3455968|2:3472260:3471663-3472260|1:3475564:3475111-3475564	1:3475564:3475111-3475564	Trend	type2	010000	ExecEvidenceOnly	011	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72632	72633	139	A	1	3	Long	mixed	Consolidation,Consolidation,Trend	3551569,3532342,3530616	3:3455968:3452270-3455968|2:3526954:3526513-3526954|1:3530006:3529528-3530006	1:3530006:3529528-3530006	Trend	type2	010000	ExecEvidenceOnly	011	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72634	72635	140	A	1	3	Long	mixed	Consolidation,Consolidation,Trend	3586853,3573206,3566135	3:3561471:3559792-3561471|2:3558228:3557701-3558228|1:3562274:3557171-3562274	1:3562274:3557171-3562274	Trend	type2	010000	NestedConfirmed	101	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72636	72637	141	A	1	3	Long	mixed	Consolidation,Trend,Trend	3586853,3578212,3577261	3:3561471:3559792-3561471|2:3578124:3573134-3578124|1:3577164:3572409-3577164	1:3577164:3572409-3577164	Trend	type3	001000	NestedConfirmed	111	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72638	72639	142	A	1	3	Long	mixed	Consolidation,Consolidation,Trend	3613840,3599087,3595315	3:3591359:3588187-3591359|2:3587485:3587191-3587485|1:3591573:3590964-3591573	1:3591573:3590964-3591573	Trend	type2	010000	NestedConfirmed	101	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72640	72641	145	A	1	3	Long	mixed	Consolidation,Consolidation,Trend	3818283,3793579,3790596	3:3753108:3750635-3753108|2:3782246:3781735-3782246|1:3786553:3786007-3786553	1:3786553:3786007-3786553	Trend	type2	010000	ExecEvidenceOnly	011	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72642	72643	146	A	1	3	Long	mixed	Consolidation,Consolidation,Trend	3984050,3842612,3816920	3:3828950:3826808-3828950|2:3806922:3806605-3806922|1:3816847:3815713-3816847	1:3816847:3815713-3816847	Trend	type2	010000	ExecEvidenceOnly	011	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72644	72645	149	A	1	3	Long	mixed	Consolidation,Trend,Trend	3984050,3936066,3949943	3:3828950:3826808-3828950|2:3919022:3918076-3919022|1:3949779:3918747-3949779	1:3949779:3918747-3949779	Trend	type3	001000	ExecEvidenceOnly	011	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72646	72647	151	A	1	3	Long	mixed	Trend,Consolidation,Trend	4611433,3976541,4009576	3:4611356:3961919-4611356|2:3966505:3966166-3966505|1:4009418:3970111-4009418	1:4009418:3970111-4009418	Trend	type3	001000	ExecEvidenceOnly	011	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72648	72649	152	A	1	3	Long	trend	Trend,Trend,Trend	4611433,4010680,3983040	3:4611356:3961919-4611356|2:4009316:3972825-4009316|1:3980913:3979027-3980913	1:3980913:3979027-3980913	Trend	type2	010000	XiaozhuandaCandidate	011	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72650	72651	154	A	1	3	Long	mixed	Consolidation,Consolidation,Trend	4052290,4036661,4014513	3:4017019:4015194-4017019|2:4004349:4003858-4004349|1:4011952:4011711-4011952	1:4011952:4011711-4011952	Trend	type2	010000	ExecEvidenceOnly	001	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72652	72653	157	A	1	3	Long	mixed	Consolidation,Trend,Trend	4158241,4147385,4116864	3:4091797:4089187-4091797|2:4119711:4108066-4119711|1:4116818:4105513-4116818	1:4116818:4105513-4116818	Trend	type3	001000	NestedConfirmed	111	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72654	72655	158	A	1	3	Long	mixed	Consolidation,Trend,Trend	4158241,4147385,4118256	3:4091797:4089187-4091797|2:4119711:4108066-4119711|1:4118127:4116576-4118127	1:4118127:4116576-4118127	Trend	type2	010000	NestedConfirmed	111	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72658	72659	160	A	1	3	Long	mixed	Consolidation,Consolidation,Trend	4283951,4221065,4211945	3:4202924:4201285-4202924|2:4195796:4195294-4195796|1:4209524:4208614-4209524	1:4209524:4208614-4209524	Trend	type3	001000	NestedConfirmed	101	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72662	72663	162	A	1	3	Long	mixed	Consolidation,Trend,Trend	4283951,4263281,4253598	3:4202924:4201285-4202924|2:4256557:4251834-4256557|1:4253457:4251403-4253457	1:4253457:4251403-4253457	Trend	type3	001000	NestedConfirmed	111	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72664	72665	163	A	1	3	Long	mixed	Trend,Consolidation,Trend	4338427,4281852,4286706	3:4290243:4284770-4290243|2:4277541:4277222-4277541|1:4286567:4278467-4286567	1:4286567:4278467-4286567	Trend	type3	001000	NestedConfirmed	101	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72668	72669	165	A	1	3	Long	mixed	Consolidation,Consolidation,Trend	4351154,4336269,4307228	3:4306337:4296235-4306337|2:4305440:4304805-4305440|1:4305023:4304170-4305023	1:4305023:4304170-4305023	Trend	type2	010000	ExecEvidenceOnly	001	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
72672	72673	168	A	1	3	Long	mixed	Consolidation,Consolidation,Trend	4469703,4425945,4424365	3:4425978:4423991-4425978|2:4423432:4422615-4423432|1:4424183:4422615-4424183	1:4424183:4422615-4424183	Trend	type3	001000	ExecEvidenceOnly	001	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
